,Region,Incident ID,Incident Type,Full Location ,Start Date,Start Time,Duration ICT,Lanes Blocked,Blockage Duration RCT,Response Time,"Rural/
Urban",Key ,County,Interstate,Route,Direction,Unnamed: 16,Description,Inc MM,Latitude,Longitude,Severity Lanes,Severity Duration,Severity,Temp,Prec,Condition,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description,icon,stations
7969,3,10952,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 213",2021-02-17,6:39:07 AM,50,0,0,0,Urban,8723,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 213          ,213.0,36.14071979,-86.72763708,Level 1,Level 1,Level 1,16.5,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7970,3,10953,Disabled Vehicle,"RUTHERFORD on Interstate 24 Westbound, Beyond MILE MARKER 79.6",2021-02-17,6:55:25 AM,132,0,0,0,Urban,8724,RUTHERFORD,I-24W,I-24,Westbound,Beyond,MILE MARKER 79.6          ,79.6,35.83226899,-86.41874409,Level 1,Level 1,Level 1,16.5,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7971,3,10954,Debris on Roadway,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 90.8",2021-02-17,6:57:43 AM,9.266666667,1,8.266666667,5.466666667,Urban,8725,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 90.8          ,90.8,36.26398904,-86.73776493,Level 2,Level 1,Level 1,16.5,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7972,3,10955,Debris on Roadway,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 80.6",2021-02-17,7:02:34 AM,1,0,0,0,Urban,8726,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 80.6          ,80.6,35.82152802,-86.40694124,Level 1,Level 1,Level 1,16.6,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7973,3,10956,Disabled Vehicle,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 204.6",2021-02-17,7:26:22 AM,86,2,26,0,Urban,8727,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 204.6          ,204.6,36.15372835,-86.84608484,Level 3,Level 1,Level 1,16.6,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7974,3,10957,Disabled Vehicle,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 79",2021-02-17,7:29:10 AM,11,0,0,0,Urban,8728,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 79          ,79.0,35.83854711,-86.4256436,Level 1,Level 1,Level 1,16.6,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7975,3,10958,Disabled Vehicle,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 85.6",2021-02-17,7:33:39 AM,6.95,1,5.333333333,0.016666667,Urban,8729,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 85.6          ,85.6,36.188743,-86.793095,Level 2,Level 1,Level 1,16.6,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7976,3,10959,Abandoned Vehicle,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 70.2",2021-02-17,7:34:44 AM,306,0,0,0,Urban,8730,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 70.2          ,70.2,35.93362548,-86.53141783,Level 1,Level 1,Level 1,16.6,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7977,3,10961,Disabled Vehicle,"DAVIDSON on Interstate 440 Westbound, Before MILE MARKER 1.8",2021-02-17,8:03:52 AM,311,0,9,0,Urban,8732,DAVIDSON,I-440W,I-440,Westbound,Before,MILE MARKER 1.8          ,1.8,36.13358729,-86.81920336,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7978,3,10965,Abandoned Vehicle,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 53",2021-02-17,8:26:49 AM,256,0,0,0,Urban,8736,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 53          ,53.0,36.07752573,-86.69480574,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7979,3,10966,Disabled Vehicle,"RUTHERFORD on Interstate 24 Eastbound, Before MILE MARKER 64.2",2021-02-17,8:33:06 AM,254,0,0,0,Urban,8737,RUTHERFORD,I-24E,I-24,Eastbound,Before,MILE MARKER 64.2          ,64.2,35.99844057,-86.6016495,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7980,3,10967,Disabled Vehicle,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 76.6",2021-02-17,8:48:24 AM,252,0,0,0,Urban,8738,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 76.6          ,76.6,35.86288485,-86.45240001,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7981,3,10968,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 209.8",2021-02-17,8:53:07 AM,247,0,0,0,Urban,8739,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 209.8          ,209.8,36.1484893,-86.78044597,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7982,3,10969,Abandoned Vehicle,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 62.8",2021-02-17,8:58:52 AM,2,0,0,0,Urban,8740,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 62.8          ,62.8,36.01175,-86.617577,Level 1,Level 1,Level 1,17.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7983,3,10970,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 81.4",2021-02-17,9:01:46 AM,244.3166667,0,0,0.016666667,Urban,8741,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 81.4          ,81.4,36.13348936,-86.77524153,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7984,3,10971,Abandoned Vehicle,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 71.4",2021-02-17,9:02:49 AM,242,0,0,0,Urban,8742,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 71.4          ,71.4,35.92085724,-86.51644326,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7985,3,10972,Abandoned Vehicle,"RUTHERFORD on Interstate 24 Westbound, Beyond MILE MARKER 69.4",2021-02-17,9:05:56 AM,238,0,0,0,Urban,8743,RUTHERFORD,I-24W,I-24,Westbound,Beyond,MILE MARKER 69.4          ,69.4,35.94250317,-86.54047836,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7986,3,10974,Abandoned Vehicle,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 80.4",2021-02-17,9:11:06 AM,5824.966667,0,0,0.033333333,Urban,8744,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 80.4          ,80.4,36.11717477,-86.77355637,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7987,3,10976,Disabled Vehicle,"WILLIAMSON on Interstate 65 Southbound, Beyond MILE MARKER 61.2",2021-02-17,9:49:30 AM,24.36666667,0,0,-0.15,Urban,8746,WILLIAMSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 61.2          ,61.2,35.85272739,-86.83219993,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7988,3,10977,Debris on Roadway,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 219.2",2021-02-17,9:58:31 AM,5,1,4,1,Urban,8747,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 219.2          ,219.2,36.15682,-86.627536,Level 2,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7989,3,10978,Disabled Vehicle,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 49",2021-02-17,9:59:47 AM,5,0,0,0,Urban,8748,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 49          ,49.0,36.166265,-86.764679,Level 1,Level 1,Level 1,18.7,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7990,3,10979,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 210.8",2021-02-17,10:20:24 AM,33,0,33,0,Urban,8749,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 210.8          ,210.8,36.15415975,-86.76281062,Level 1,Level 2,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7991,3,10980,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 209",2021-02-17,10:27:14 AM,161,0,1,-28,Urban,8750,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 209          ,209.0,36.15714741,-86.79023035,Level 1,Level 1,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7992,3,10981,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 221",2021-02-17,10:29:03 AM,162,0,155,0,Urban,8751,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 221          ,221.0,36.17023732,-86.59814658,Level 1,Level 3,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7993,3,10982,Disabled Vehicle,"WILLIAMSON on Interstate 840 Eastbound, At MILE MARKER 30",2021-02-17,10:36:17 AM,155,0,0,0,Urban,8752,WILLIAMSON,I-840E,I-840,Eastbound,At,MILE MARKER 30          ,30.0,35.82140542,-86.86593994,Level 1,Level 1,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7994,3,10983,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 221",2021-02-17,10:43:58 AM,9,0,0,0,Urban,8753,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 221          ,221.0,36.17023732,-86.59814658,Level 1,Level 1,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7995,3,10984,Disabled Vehicle,"RUTHERFORD on Interstate 24 Westbound, Beyond MILE MARKER 79.8",2021-02-17,10:46:55 AM,16,0,0,0,Urban,8754,RUTHERFORD,I-24W,I-24,Westbound,Beyond,MILE MARKER 79.8          ,79.8,35.83018725,-86.41645345,Level 1,Level 1,Level 1,21.0,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7996,3,10985,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 80.6",2021-02-17,11:01:43 AM,3.7,0,2.5,0,Urban,8755,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 80.6          ,80.6,36.122863,-86.773113,Level 1,Level 1,Level 1,23.2,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7997,3,10986,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 77.2",2021-02-17,12:43:24 PM,396.3666667,0,0,7.45,Urban,8756,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 77.2          ,77.2,36.07368407,-86.76909723,Level 1,Level 1,Level 1,25.8,0.01,Snow,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7998,3,10987,Disabled Vehicle,"DAVIDSON on Interstate 440 Eastbound, Before MILE MARKER 5.8",2021-02-17,12:43:38 PM,22,0,17,0,Urban,8757,DAVIDSON,I-440E,I-440,Eastbound,Before,MILE MARKER 5.8          ,5.8,36.121716,-86.75901,Level 1,Level 1,Level 1,25.8,0.01,Snow,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7999,3,10988,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 92.6",2021-02-17,12:47:18 PM,11.48333333,0,0,0.033333333,Urban,8758,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 92.6          ,92.6,36.269907,-86.736558,Level 1,Level 1,Level 1,25.8,0.01,Snow,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8000,3,10989,Disabled Vehicle,"WILLIAMSON on Interstate 65 Northbound, Beyond MILE MARKER 62.4",2021-02-17,12:56:52 PM,15.88333333,0,14.98333333,-0.1,Urban,8759,WILLIAMSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 62.4          ,62.4,35.87011056,-86.83114126,Level 1,Level 1,Level 1,25.8,0.01,Snow,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8001,3,10991,Abandoned Vehicle,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 56.6",2021-02-17,1:15:58 PM,"1,328",0,0,0,Urban,8761,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 56.6          ,56.6,36.04010099,-86.65049896,Level 1,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8002,3,10993,Disabled Vehicle,"WILLIAMSON on Interstate 65 Northbound, Before MILE MARKER 64",2021-02-17,1:21:05 PM,2.166666667,0,0,-0.1,Urban,8763,WILLIAMSON,I-65N,I-65,Northbound,Before,MILE MARKER 64          ,64.0,35.89338897,-86.82890142,Level 1,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8003,3,10994,Debris on Roadway,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 205.4",2021-02-17,1:29:08 PM,18,3,16,4,Urban,8764,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 205.4          ,205.4,36.15449744,-86.83243661,Level 3,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8004,3,10995,Disabled Vehicle,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 53.8",2021-02-17,1:32:11 PM,13,0,8,2,Urban,8765,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 53.8          ,53.8,36.06725492,-86.68727151,Level 1,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8005,3,10996,Disabled Vehicle,"DAVIDSON on Interstate 40 Westbound, At EXIT 209A: US-70S / US-70 / US-431 / BROADWAY",2021-02-17,1:34:35 PM,13,0,13,0,Urban,8766,DAVIDSON,I-40W,I-40,Westbound,At,EXIT 209A: US-70S / US-70 / US-431 / BROADWAY    ,209.0,36.15714741,-86.79023035,Level 1,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8006,3,10997,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54.6",2021-02-17,1:47:25 PM,30,3,29,0,Urban,8767,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54.6          ,54.6,36.05826813,-86.67825476,Level 3,Level 1,Level 1,26.3,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
8007,3,11001,Debris on Roadway,"DAVIDSON on Interstate 440 Eastbound, Beyond MILE MARKER 3.2",2021-02-17,2:52:01 PM,6,2,4,0,Urban,8771,DAVIDSON,I-440E,I-440,Eastbound,Beyond,MILE MARKER 3.2          ,3.2,36.1198544,-86.80187712,Level 3,Level 1,Level 1,26.8,0.0,Clear,nashville tennessee,2021-02-17,27.5,14.6,22.0,24.2,4.3,14.6,16.3,78.57,0.25,37.5,1.63,2.46,15.0,8.6,40.5,1025.3,88.1,7.3,2021-02-17T06:31:58,2021-02-17T17:30:43,0.14,Snow,Partly cloudy throughout the day with rain or snow.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
